date,serie_id,y,z_rob
2025-09-01,ATLANTICO | HIPERMERCADOS | ALPINA | QUESOS | ALPINA | FRESCOS | BLOQUE/ENTERO | 300-499 GRS,534.063,1.2198624785600998
2025-12-01,EJE CAFETERO | SUPERETES | ALIVAL | BEBIDAS LACTEAS | SAN FERNANDO | AVENA | CAJA ASEPTICA | 500-999 CC,52.0399,1.2193766825221366
2025-11-01,ANTIOQUIA | SUPER CADENA | COLANTA | QUESOS | COLANTA | MADUROS | BLOQUE/ENTERO | 1000-2000 GRS,98.6239,1.2042263363847983
2025-08-01,CUNDI/BOYACA | CONS LOCAL | ALPINA | BEBIDAS LACTEAS | REGENERIS | FUNCIONALES | VASO | 150-199 CC,1890.4303,-1.1995811998197934
2025-08-01,ATLANTICO | HIPERMERCADOS | PARMALAT | LECHE LARGA VIDA | PARMALAT | DESLACTOSADA | CAJA | 751 - 900 CC,26.9995,-1.1971179361075726
2025-10-01,EJE CAFETERO | CONS LOCAL | ALPINA | BEBIDAS LACTEAS | ALPINA | KUMIS | BOLSA | 1000-1500 CC,40.0583,-1.191809929577451
2025-11-01,ANTIOQUIA | SUPER CADENA | COLANTA | QUESOS | COLANTA | MADUROS | BLOQUE/ENTERO | 1000-2000 GRS,97.9619,1.1830895318189298
2025-11-01,CUNDI/BOYACA | TRADICIONAL | COLANTA | QUESOS | COLANTA | FILADOS | BLOQUE/ENTERO | 500-999 GRS,448.6193,-1.1625082475501682
2026-01-01,CUNDI/BOYACA | SUPERETES | PL | LECHE LARGA VIDA | PL | ENTERA | BOLSA | 751 - 900 CC,19471.512,-1.159509917225101
2025-09-01,ANTIOQUIA | SUPER CADENA | COLANTA | QUESOS | COLANTA | MADUROS | BLOQUE/ENTERO | 1000-2000 GRS,25.1832,-1.1406403147942747
2026-01-01,ANTIOQUIA | SUPER CADENA | OTROS FABRICANTES | QUESOS | OTRAS MARCAS | AMARILLOS | BLOQUE/ENTERO | 1000-2000 GRS,75.07509999999999,1.139470533563893
2025-11-01,ANTIOQUIA | TRADICIONAL | ALPINA | LECHE LARGA VIDA | ALPINA | ENTERA | BOLSA | 1001 - 1100 CC,2819.3284,1.1238940440300096
2025-12-01,ANTIOQUIA | SUPER CADENA | OTROS FABRICANTES | QUESOS | OTRAS MARCAS | AMARILLOS | BLOQUE/ENTERO | 1000-2000 GRS,74.5221,1.1208182527450508
2025-08-01,CENTRO | TRADICIONAL | EL RECREO | LECHE LARGA VIDA | EL RECREO | ENTERA | CAJA | 751 - 900 CC,1029.1566,1.0864826133743934
2025-11-01,ANTIOQUIA | SUPER CADENA | COLANTA | QUESOS | COLANTA | MADUROS | BLOQUE/ENTERO | 1000-2000 GRS,26.9301,-1.0848640551324698
2025-11-01,CENTRO | SUPERETES | POSTOBON | LECHE SABORIZADA | BILAC | CHOCOLATE | BOLSA | 200-249 CC,121.1794,1.0817493815224257
2025-12-01,SANTANDERES | TRADICIONAL | GLORIA | BEBIDAS LACTEAS | ALGARRA | YOG CTE + REF LACTEO | VASO | 150-199 CC,117.4743,-1.0701967962260155
2025-09-01,ANTIOQUIA | SUPER CADENA | COLANTA | QUESOS | COLANTA | MADUROS | BLOQUE/ENTERO | 1000-2000 GRS,94.189,1.0626257101473835
2026-01-01,ANTIOQUIA | SUPER CADENA | ALPINA | LECHE LARGA VIDA | ALPINA | ENTERA | BOLSA | 1001 - 1100 CC,4938.125900000001,-1.0611376904091743
2026-01-01,ANTIOQUIA | SUPER CADENA | COLANTA | QUESOS | COLANTA | MADUROS | BLOQUE/ENTERO | 1000-2000 GRS,29.3259,-1.0083692569770215
2025-11-01,SANTANDERES | SUPERETES | OTROS FABRICANTES | BEBIDAS LACTEAS | OTRAS MARCAS | YOG CTE + REF LACTEO | VASO | 150-199 CC,3.0852,-0.9949442219832684
2025-11-01,SANTANDERES | HIPERMERCADOS | ALPINA | LECHE SABORIZADA | ALPIN | CHOCOLATE | CAJA ASEPTICA | 200-249 CC,277.99449999999996,-0.990067683946711
2026-01-01,EJE CAFETERO | SUPER CADENA | OTROS FABRICANTES | QUESOS | OTRAS MARCAS | FRESCOS | RALLADO/MOLIDO | 300-499 GRS,68.9719,0.9645488884139014
2026-01-01,LLANOS | SUPER CADENA | COLANTA | LECHE SABORIZADA | FRESCOLANTA | FRESA | BOLSA | 200-249 CC,0.6857,0.963510049912316
2025-10-01,ANTIOQUIA | SUPER CADENA | OTROS FABRICANTES | QUESOS | OTRAS MARCAS | AMARILLOS | BLOQUE/ENTERO | 1000-2000 GRS,12.870500000000002,-0.9586445974013321
2025-09-01,SANTANDERES | HIPERMERCADOS | COLANTA | QUESOS | COLANTA | OTROS TIPOS | CREMA/ESPARCIBLE | 100-199 GRS,105.3239,-0.9579880014514647
2025-12-01,CUNDI/BOYACA | CONS LOCAL | ALPINA | BEBIDAS LACTEAS | REGENERIS | FUNCIONALES | VASO | 150-199 CC,3839.7051,0.9521824700655778
2025-09-01,SANTANDERES | HIPERMERCADOS | ALPINA | LECHE SABORIZADA | ALPIN | CHOCOLATE | CAJA ASEPTICA | 200-249 CC,488.9754999999999,0.950085886098363
2025-10-01,ATLANTICO | SUPER CADENA | LACTEOS EL ZARZAL | QUESOS | EL ZARZAL | ESPARCIBLES | CREMA/ESPARCIBLE | 200-299 GRS,13.9641,-0.9476972668304282
